lat,lon,grid_id,ff_day,tau_day,f_transfer,export_frac_to_outlet,steps_to_outlet,cycle_break_flag,k_adv_day,k_ret_day,k_use_day
30.799999237060547,90.5999984741211,3080906,1162.24072265625,1162.24072265625,0.004437494091689587,0.004437494091689587,1,0,3.818050572590437e-06,0.000856588885653764,0.0
30.799999237060547,90.80000305175781,3080908,1158.0677490234375,1158.0677490234375,0.0037834744434803724,0.0037834744434803724,1,0,3.2670579912519315e-06,0.0008602403104305267,2.5397414708913926e-23
27.600000381469727,100.80000305175781,2761008,1153.3909912109375,1153.3909912109375,0.012862508185207844,0.012862508185207844,1,0,1.1151906619488727e-05,0.0008445780840702355,1.1278717465756927e-05
30.600000381469727,81.5999984741211,3060816,1151.5694580078125,1022.527587890625,0.13297145068645477,0.023449521511793137,2,0,0.0001300419244216755,0.0008479268290102482,0.0
31.0,108.80000305175781,3101088,1148.611572265625,1148.611572265625,0.022790076211094856,0.022790076211094856,1,0,1.984141272259876e-05,0.0008254277636297047,2.5347151677124202e-05
30.600000381469727,90.5999984741211,3060906,1148.3638916015625,1148.3638916015625,0.01627749390900135,0.01627749390900135,1,0,1.4174509487929754e-05,0.0008566296310164034,0.0
43.29999923706055,127.19999694824219,4331272,1147.745849609375,1147.745849609375,0.07978784292936325,0.07978784292936325,1,0,6.951699469937012e-05,0.0008017560467123985,0.0
30.600000381469727,90.19999694824219,3060902,1145.5390625,1145.5390625,0.006256984546780586,0.006256984546780586,1,0,5.462044100568164e-06,0.000867489434313029,0.0
29.600000381469727,107.4000015258789,2961074,1140.762451171875,1140.762451171875,0.0460006520152092,0.0460006520152092,1,0,4.032448123325594e-05,0.0008301414782181382,6.1407740759023e-06
30.799999237060547,108.80000305175781,3081088,1136.37109375,1136.37109375,0.023505615070462227,0.023505615070462227,1,0,2.0684807168436237e-05,0.000826060539111495,3.324893623357639e-05
41.400001525878906,126.4000015258789,4141264,1125.8262939453125,1116.1995849609375,0.008901741355657578,0.00035122016561217606,5,0,7.975044354679994e-06,0.0008868896984495223,1.0323612968932139e-06
27.200000762939453,106.5999984741211,2721066,1124.7454833984375,1124.7454833984375,0.3551171123981476,0.3551171123981476,1,0,0.00031573110027238727,0.0005499873659573495,2.337160549359396e-05
35.29999923706055,98.5999984741211,3530986,1124.1484375,1124.1484375,0.0007229159236885607,0.0007229159236885607,1,0,6.430786925193388e-07,0.0008889191085472703,0.0
35.29999923706055,98.4000015258789,3530984,1123.9119873046875,1123.9119873046875,0.0009034546674229205,0.0009034546674229205,1,0,8.038481951189169e-07,0.0008889454766176641,0.0
35.400001525878906,98.4000015258789,3540984,1123.2935791015625,0.0028356427792459726,0.999447226524353,0.0009029553038999438,2,0,352.4587707519531,0.19493497908115387,0.0
35.400001525878906,98.5999984741211,3540986,1123.02783203125,0.005137353669852018,0.9989985227584839,0.0007221919950097799,2,0,194.4578094482422,0.19493497908115387,0.0
35.20000076293945,98.4000015258789,3520984,1122.1390380859375,1122.1390380859375,0.0024999105371534824,0.0024999105371534824,1,0,2.2278081814874895e-06,0.0008889273158274591,3.917761723227088e-24
41.70000076293945,126.5999984741211,4161266,1121.2130126953125,1121.2130126953125,0.003715365193784237,0.003715365193784237,1,0,3.313701427032356e-06,0.0008885774877853692,0.0
43.400001525878906,127.0,4341270,1114.8406982421875,1114.8406982421875,0.08349516987800598,0.08349516987800598,1,0,7.489426207030192e-05,0.0008220949093811214,0.0
35.20000076293945,98.5999984741211,3520986,1108.727294921875,1108.727294921875,0.0020106893498450518,0.0020106893498450518,1,0,1.8135110622097272e-06,0.0009001215221360326,0.0
30.799999237060547,90.19999694824219,3080902,1106.20458984375,1106.20458984375,0.039407435804605484,0.039407435804605484,1,0,3.562400161172263e-05,0.0008683678461238742,0.0
30.799999237060547,91.0,3080910,1099.2713623046875,1099.2713623046875,0.05833932012319565,0.05833932012319565,1,0,5.307089668349363e-05,0.000856622529681772,2.800578644747082e-23
41.599998474121094,126.5999984741211,4151265,1089.4345703125,196.78504943847656,0.8254212141036987,0.03256717696785927,5,0,0.0041945320554077625,0.0008869606535881758,1.94010468135275e-07
41.599998474121094,126.4000015258789,4151264,1088.881103515625,0.002618909813463688,0.9994894862174988,0.03255055099725723,6,0,381.6433410644531,0.19493497908115387,0.0
41.400001525878906,126.5999984741211,4141265,1081.447265625,196.189453125,0.8259868621826172,0.039455220103263855,4,0,0.0042101494036614895,0.0008869646699167788,0.0
30.799999237060547,90.4000015258789,3080904,1075.254638671875,1075.254638671875,0.003452260047197342,0.003452260047197342,1,0,3.2106443086377112e-06,0.0009268016437999904,0.0
41.29999923706055,126.5999984741211,4131265,1071.7578125,1060.646728515625,0.057687439024448395,0.04776737093925476,3,0,5.4388925491366535e-05,0.0008884320268407464,0.0
31.0,110.5999984741211,3101106,1066.1583251953125,1066.1583251953125,0.0197782963514328,0.0197782963514328,1,0,1.8550994354882278e-05,0.0008792657754383981,4.0130256820702925e-05
36.79999923706055,112.80000305175781,3681128,1065.20849609375,1065.20849609375,0.22229443490505219,0.22229443490505219,1,0,0.00020868630963377655,0.0006447144551202655,8.53825404192321e-05
31.399999618530273,116.0,3141160,1056.7872314453125,1056.7872314453125,0.4032192826271057,0.4032192826271057,1,0,0.0003815520030912012,0.0005507829482667148,1.3929298802395351e-05
43.400001525878906,127.19999694824219,4341272,1050.349365234375,813.53955078125,0.348091721534729,0.10746712237596512,2,0,0.00042787313577719033,0.0008013233891688287,0.0
42.70000076293945,127.0,4261270,1050.0206298828125,1050.0206298828125,0.36395925283432007,0.36395925283432007,1,0,0.0003466210619080812,0.0006057139253243804,2.7255405044002146e-08
38.20000076293945,113.80000305175781,3821138,1048.1829833984375,1046.977783203125,0.0051609668880701065,0.004019206389784813,2,0,4.929394890496042e-06,0.00094700074987486,3.199951379428967e-06
